animal_type,primary_color,sex,intake_condition,intake_type,has_name,days_to_adoption,age_at_intake_days,intake_is_weekend,intake_month_sin,intake_month_cos,intake_dayofweek_sin,intake_dayofweek_cos
CAT,BLACK,NEUTERED,NORMAL,STRAY,1,151,122.0,1,-0.4999999999999998,-0.8660254037844388,-0.7818314824680299,0.6234898018587334
DOG,BLACK,NEUTERED,UNDER AGE/WEIGHT,STRAY,1,9,61.0,0,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191
DOG,GRAY/BLUE/SILVER,MALE,UNDER AGE/WEIGHT,STRAY,1,19,61.0,0,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191
CAT,GRAY/BLUE/SILVER,SPAYED,UNDER AGE/WEIGHT,STRAY,1,9,31.0,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419
CAT,BROWN/TAN,SPAYED,NORMAL,STRAY,1,8,365.0,0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
CAT,BLACK,SPAYED,NORMAL,SEIZED/CONFISCATE,1,78,2191.0,1,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146
CAT,TABBY,NEUTERED,ILL/INJURED MODERATE,STRAY,1,38,96.0,0,0.8660254037844387,-0.49999999999999983,0.9749279121818236,-0.22252093395631434
CAT,POINT,NEUTERED,NORMAL,STRAY,1,14,107.0,1,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146
CAT,TORTIE,FEMALE,OTHER,STRAY,1,14,1095.0,1,0.8660254037844387,-0.49999999999999983,-0.9749279121818236,-0.2225209339563146
DOG,BROWN/TAN,NEUTERED,FERAL/FRACTIOUS,STRAY,1,22,365.0,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
DOG,WHITE/PINK,NEUTERED,NORMAL,STRAY,1,13,731.0,0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
DOG,BROWN/TAN,NEUTERED,ILL/INJURED MODERATE,STRAY,1,6,1461.0,0,0.49999999999999994,0.8660254037844387,0.0,1.0
CAT,TORTIE,FEMALE,UNDER AGE/WEIGHT,STRAY,1,15,24.0,0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419
CAT,BLACK,SPAYED,NORMAL,STRAY,1,5,61.0,1,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334
DOG,BROWN/TAN,NEUTERED,NORMAL,STRAY,1,45,305.0,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
CAT,GRAY/BLUE/SILVER,SPAYED,NORMAL,STRAY,1,70,526.0,1,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146
CAT,BLACK,FEMALE,NORMAL,STRAY,1,118,153.0,0,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419
CAT,BLACK,SPAYED,NORMAL,STRAY,1,6,365.0,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
CAT,WHITE/PINK,NEUTERED,NORMAL,STRAY,1,6,365.0,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
CAT,TABBY,FEMALE,UNDER AGE/WEIGHT,STRAY,1,8,37.0,0,1.2246467991473532e-16,-1.0,0.0,1.0
CAT,BLACK,NEUTERED,ILL/INJURED MILD,STRAY,1,54,30.0,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
DOG,BROWN/TAN,NEUTERED,NORMAL,STRAY,1,13,366.0,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
DOG,WHITE/PINK,SPAYED,NORMAL,STRAY,1,7,365.0,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434
DOG,WHITE/PINK,FEMALE,NORMAL,STRAY,1,7,365.0,1,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146
DOG,BLACK,NEUTERED,NORMAL,STRAY,1,6,364.0,1,-0.4999999999999998,-0.8660254037844388,-0.7818314824680299,0.6234898018587334
DOG,MULTI-COLORED,SPAYED,NORMAL,RETURN,1,0,120.0,1,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334
CAT,TABBY,SPAYED,NORMAL,STRAY,1,43,730.0,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
DOG,BLACK,MALE,NORMAL,STRAY,1,202,731.0,1,-0.4999999999999998,-0.8660254037844388,-0.7818314824680299,0.6234898018587334
DOG,BROWN/TAN,NEUTERED,NORMAL,STRAY,1,7,152.0,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
CAT,CALICO,SPAYED,NORMAL,OWNER SURRENDER,1,4,426.0,1,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146
CAT,POINT,SPAYED,ILL/INJURED MILD,STRAY,1,50,181.0,0,-0.4999999999999998,-0.8660254037844388,0.9749279121818236,-0.22252093395631434
CAT,WHITE/PINK,NEUTERED,NORMAL,STRAY,1,10,365.0,1,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
CAT,LIGHT/WARM,SPAYED,ILL/INJURED MODERATE,STRAY,1,18,729.0,1,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146
CAT,TABBY,SPAYED,UNDER AGE/WEIGHT,STRAY,1,18,46.0,0,0.8660254037844387,-0.49999999999999983,0.9749279121818236,-0.22252093395631434
CAT,TABBY,NEUTERED,NORMAL,STRAY,1,13,153.0,0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419
CAT,BLACK,NEUTERED,NORMAL,STRAY,1,63,61.0,1,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146
DOG,BROWN/TAN,NEUTERED,NORMAL,STRAY,1,9,1825.0,0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
DOG,BROWN/TAN,SPAYED,NORMAL,RETURN,1,2,2529.0,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434
CAT,TABBY,NEUTERED,UNDER AGE/WEIGHT,STRAY,1,10,48.0,0,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434
DOG,BROWN/TAN,NEUTERED,NORMAL,STRAY,1,148,2922.0,1,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146
CAT,BLACK,SPAYED,ILL/INJURED MODERATE,STRAY,1,55,363.0,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419
DOG,BLACK,SPAYED,ILL/INJURED MILD,STRAY,1,55,731.0,1,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146
RABBIT,WHITE/PINK,NEUTERED,NORMAL,STRAY,1,55,365.0,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334
DOG,GRAY/BLUE/SILVER,MALE,NORMAL,OWNER SURRENDER,1,24,912.0,0,-0.4999999999999998,-0.8660254037844388,0.43388373911755823,-0.900968867902419
DOG,GRAY/BLUE/SILVER,SPAYED,NORMAL,OWNER SURRENDER,1,24,303.0,0,-0.4999999999999998,-0.8660254037844388,0.43388373911755823,-0.900968867902419
CAT,WHITE/PINK,SPAYED,UNDER AGE/WEIGHT,STRAY,1,56,,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434
DOG,BLACK,SPAYED,BEHAVIOR,OWNER SURRENDER,1,13,191.0,0,0.8660254037844387,-0.49999999999999983,0.43388373911755823,-0.900968867902419
CAT,TORTIE,SPAYED,NORMAL,SEIZED/CONFISCATE,1,128,1826.0,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434
CAT,TABBY,SPAYED,ILL/INJURED MILD,STRAY,1,9,60.0,0,0.49999999999999994,-0.8660254037844387,0.0,1.0
DOG,WHITE/PINK,SPAYED,NORMAL,SEIZED/CONFISCATE,1,59,3089.0,0,-0.4999999999999998,-0.8660254037844388,0.0,1.0
DOG,BROWN/TAN,FEMALE,NORMAL,STRAY,1,6,90.0,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191
CAT,TABBY,NEUTERED,NORMAL,STRAY,1,12,92.0,1,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334
CAT,TABBY,NEUTERED,FERAL/FRACTIOUS,OWNER SURRENDER,1,18,730.0,0,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434
CAT,WHITE/PINK,SPAYED,FERAL/FRACTIOUS,OWNER SURRENDER,1,80,2857.0,0,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434
CAT,TABBY,SPAYED,UNDER AGE/WEIGHT,STRAY,1,32,38.0,1,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146
CAT,TABBY,NEUTERED,NORMAL,STRAY,1,10,61.0,1,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
CAT,GRAY/BLUE/SILVER,FEMALE,UNDER AGE/WEIGHT,STRAY,1,43,16.0,1,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146
CAT,CALICO,SPAYED,UNDER AGE/WEIGHT,STRAY,1,49,16.0,1,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146
CAT,GRAY/BLUE/SILVER,NEUTERED,ILL/INJURED MODERATE,STRAY,1,50,2554.0,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434
CAT,BLACK,NEUTERED,NORMAL,STRAY,1,65,42.0,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419
CAT,BLACK,NEUTERED,NORMAL,STRAY,1,8,42.0,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419
DOG,BLACK,MALE,BEHAVIOR,RETURN,1,1,168.0,1,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146
CAT,GRAY/BLUE/SILVER,MALE,NORMAL,OWNER SURRENDER,1,6,153.0,0,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434
CAT,TABBY,NEUTERED,UNDER AGE/WEIGHT,STRAY,1,20,31.0,1,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334
DOG,WHITE/PINK,NEUTERED,NORMAL,SEIZED/CONFISCATE,1,524,1094.0,1,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146
CAT,TORTIE,SPAYED,NORMAL,STRAY,1,62,64.0,1,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
CAT,WHITE/PINK,SPAYED,NORMAL,STRAY,1,10,1956.0,0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
CAT,WHITE/PINK,SPAYED,ILL/INJURED MILD,STRAY,1,110,37.0,0,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191
CAT,TABBY,MALE,FERAL/FRACTIOUS,STRAY,1,24,44.0,1,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334
DOG,WHITE/PINK,SPAYED,NORMAL,STRAY,1,138,729.0,0,0.8660254037844386,0.5000000000000001,0.0,1.0
DOG,WHITE/PINK,NEUTERED,NORMAL,STRAY,1,11,1185.0,1,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146
DOG,MULTI-COLORED,NEUTERED,ILL/INJURED MODERATE,STRAY,1,17,182.0,0,-0.4999999999999998,-0.8660254037844388,0.9749279121818236,-0.22252093395631434
DOG,BLACK,SPAYED,NORMAL,STRAY,1,28,182.0,0,-0.4999999999999998,-0.8660254037844388,0.9749279121818236,-0.22252093395631434
DOG,BLACK,MALE,NORMAL,STRAY,1,6,730.0,1,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146
DOG,WHITE/PINK,NEUTERED,ILL/INJURED MILD,STRAY,1,13,1461.0,0,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419
DOG,WHITE/PINK,SPAYED,NORMAL,OWNER SURRENDER,1,30,4748.0,0,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191
CAT,BLACK,SPAYED,ILL/INJURED SEVERE,STRAY,1,40,92.0,0,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336
CAT,TABBY,NEUTERED,UNDER AGE/WEIGHT,STRAY,1,111,38.0,1,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146
DOG,MULTI-COLORED,SPAYED,ILL/INJURED MODERATE,STRAY,1,73,212.0,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
CAT,CALICO,SPAYED,NORMAL,STRAY,1,50,229.0,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191
CAT,BLACK,NEUTERED,OTHER,STRAY,1,17,21.0,0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336
DOG,BLACK,SPAYED,NORMAL,RETURN,1,0,748.0,1,0.8660254037844387,-0.49999999999999983,-0.7818314824680299,0.6234898018587334
CAT,GRAY/BLUE/SILVER,SPAYED,UNDER AGE/WEIGHT,STRAY,1,72,21.0,0,-0.4999999999999998,-0.8660254037844388,-0.433883739117558,-0.9009688679024191
RABBIT,WHITE/PINK,NEUTERED,NORMAL,OWNER SURRENDER,1,39,183.0,1,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146
CAT,BLACK,SPAYED,UNDER AGE/WEIGHT,STRAY,1,55,18.0,0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
DOG,WHITE/PINK,NEUTERED,NORMAL,STRAY,1,177,1826.0,0,-1.0,-1.8369701987210297e-16,0.0,1.0
DOG,WHITE/PINK,SPAYED,NORMAL,STRAY,1,30,365.0,0,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434
CAT,TABBY,NEUTERED,NORMAL,OWNER SURRENDER,1,5,269.0,1,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334
DOG,LIGHT/WARM,SPAYED,NORMAL,STRAY,1,8,2191.0,0,-0.4999999999999998,-0.8660254037844388,0.9749279121818236,-0.22252093395631434
DOG,BROWN/TAN,NEUTERED,NORMAL,STRAY,1,16,1095.0,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
DOG,WHITE/PINK,SPAYED,NORMAL,STRAY,1,434,1626.0,0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191
CAT,BLACK,NEUTERED,ILL/INJURED MODERATE,STRAY,1,52,182.0,1,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334
CAT,TABBY,NEUTERED,NORMAL,STRAY,1,35,9.0,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
CAT,BLACK,SPAYED,NORMAL,STRAY,1,7,153.0,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
CAT,BLACK,NEUTERED,NORMAL,STRAY,1,12,366.0,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
CAT,POINT,SPAYED,NORMAL,SEIZED/CONFISCATE,1,6,4380.0,0,0.8660254037844386,0.5000000000000001,0.0,1.0
DOG,WHITE/PINK,NEUTERED,NORMAL,STRAY,1,8,2190.0,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434
DOG,WHITE/PINK,SPAYED,NORMAL,STRAY,1,7,92.0,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434
DOG,MULTI-COLORED,NEUTERED,NORMAL,OWNER SURRENDER,1,2,433.0,0,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419
DOG,WHITE/PINK,NEUTERED,NORMAL,STRAY,1,45,729.0,0,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434
DOG,BLACK,NEUTERED,NORMAL,HOLDING,1,85,731.0,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434
DOG,WHITE/PINK,MALE,NORMAL,STRAY,1,8,211.0,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
DOG,BLACK,SPAYED,OTHER,STRAY,1,80,4755.0,1,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334
CAT,GRAY/BLUE/SILVER,SPAYED,ILL/INJURED MODERATE,STRAY,1,3,365.0,0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
DOG,BLACK,SPAYED,NORMAL,STRAY,1,4,1826.0,0,-1.0,-1.8369701987210297e-16,0.0,1.0
DOG,MULTI-COLORED,NEUTERED,NORMAL,OWNER SURRENDER,1,64,1097.0,0,0.8660254037844387,-0.49999999999999983,0.43388373911755823,-0.900968867902419
DOG,WHITE/PINK,NEUTERED,NORMAL,STRAY,1,14,152.0,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434
DOG,BLACK,NEUTERED,NORMAL,STRAY,1,7,730.0,0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
DOG,MULTI-COLORED,FEMALE,OTHER,SEIZED/CONFISCATE,1,38,1826.0,1,0.8660254037844387,-0.49999999999999983,-0.9749279121818236,-0.2225209339563146
CAT,BLACK,NEUTERED,ILL/INJURED SEVERE,STRAY,1,39,45.0,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
DOG,BLACK,SPAYED,ILL/INJURED MODERATE,STRAY,1,59,241.0,1,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334
CAT,WHITE/PINK,SPAYED,NORMAL,STRAY,1,7,153.0,0,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434
CAT,BLACK,NEUTERED,NORMAL,STRAY,1,7,153.0,0,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434
CAT,TABBY,SPAYED,UNDER AGE/WEIGHT,STRAY,1,89,62.0,1,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146
CAT,TABBY,SPAYED,UNDER AGE/WEIGHT,STRAY,1,64,15.0,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336
CAT,LIGHT/WARM,NEUTERED,OTHER,OWNER SURRENDER,1,20,5296.0,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419
DOG,BLACK,NEUTERED,NORMAL,RETURN,1,0,392.0,1,-0.4999999999999998,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146
CAT,TABBY,NEUTERED,UNDER AGE/WEIGHT,STRAY,1,21,30.0,1,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146
CAT,TABBY,SPAYED,NORMAL,STRAY,1,13,61.0,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419
CAT,GRAY/BLUE/SILVER,NEUTERED,NORMAL,STRAY,1,50,61.0,0,-0.4999999999999998,-0.8660254037844388,0.7818314824680298,0.6234898018587336
DOG,BROWN/TAN,SPAYED,NORMAL,STRAY,1,9,207.0,1,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146
DOG,BROWN/TAN,SPAYED,NORMAL,STRAY,1,8,366.0,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
DOG,WHITE/PINK,SPAYED,NORMAL,STRAY,1,6,183.0,1,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
DOG,BROWN/TAN,FEMALE,ILL/INJURED MILD,STRAY,1,18,366.0,0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
DOG,MULTI-COLORED,SPAYED,NORMAL,STRAY,1,13,730.0,1,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334
DOG,BROWN/TAN,SPAYED,NORMAL,STRAY,1,6,184.0,0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419
GUINEA PIG,BROWN/TAN,FEMALE,NORMAL,STRAY,1,42,365.0,0,0.8660254037844387,-0.49999999999999983,0.43388373911755823,-0.900968867902419
GUINEA PIG,MULTI-COLORED,MALE,NORMAL,STRAY,1,10,365.0,0,0.8660254037844387,-0.49999999999999983,0.43388373911755823,-0.900968867902419
DOG,WHITE/PINK,NEUTERED,NORMAL,STRAY,1,8,122.0,0,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419
DOG,BROWN/TAN,NEUTERED,NORMAL,STRAY,1,29,539.0,0,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191
DOG,BLACK,SPAYED,NORMAL,STRAY,1,226,730.0,0,-0.4999999999999998,-0.8660254037844388,-0.433883739117558,-0.9009688679024191
CAT,WHITE/PINK,NEUTERED,ILL/INJURED SEVERE,STRAY,1,166,61.0,1,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
DOG,BROWN/TAN,FEMALE,NORMAL,OWNER SURRENDER,1,162,1096.0,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
CAT,GRAY/BLUE/SILVER,NEUTERED,ILL/INJURED MODERATE,STRAY,1,34,92.0,0,-0.8660254037844386,0.5000000000000001,0.0,1.0
DOG,WHITE/PINK,NEUTERED,NORMAL,STRAY,1,12,2191.0,1,-0.4999999999999998,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146
DOG,BLACK,MALE,NORMAL,OWNER SURRENDER,1,14,2274.0,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434
CAT,TABBY,SPAYED,FERAL/FRACTIOUS,OWNER SURRENDER,1,40,3287.0,0,0.49999999999999994,0.8660254037844387,0.0,1.0
CAT,TABBY,SPAYED,NORMAL,STRAY,1,13,1096.0,1,-0.4999999999999998,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146
CAT,TABBY,SPAYED,NORMAL,STRAY,1,13,91.0,1,-0.4999999999999998,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146
CAT,TORTIE,SPAYED,FERAL/FRACTIOUS,STRAY,1,98,45.0,1,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146
CAT,WHITE/PINK,NEUTERED,ILL/INJURED MODERATE,STRAY,1,59,287.0,0,-0.8660254037844386,0.5000000000000001,0.0,1.0
CAT,LIGHT/WARM,NEUTERED,NORMAL,STRAY,1,23,365.0,0,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434
DOG,BROWN/TAN,NEUTERED,NORMAL,STRAY,1,6,729.0,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419
DOG,BROWN/TAN,FEMALE,NORMAL,OWNER SURRENDER,1,0,273.0,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191
DOG,WHITE/PINK,NEUTERED,NORMAL,STRAY,1,11,731.0,0,-1.0,-1.8369701987210297e-16,0.0,1.0
BIRD,LIGHT/WARM,UNKNOWN,NORMAL,STRAY,0,7,,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
CAT,GRAY/BLUE/SILVER,SPAYED,NORMAL,STRAY,1,45,92.0,1,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334
CAT,WHITE/PINK,NEUTERED,NORMAL,SEIZED/CONFISCATE,1,41,1096.0,0,-0.4999999999999998,-0.8660254037844388,0.0,1.0
CAT,BLACK,SPAYED,NORMAL,STRAY,1,20,347.0,1,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334
CAT,CALICO,SPAYED,NORMAL,OWNER SURRENDER,1,3,2556.0,0,0.8660254037844387,-0.49999999999999983,0.9749279121818236,-0.22252093395631434
CAT,POINT,FEMALE,NORMAL,STRAY,1,6,91.0,1,-0.4999999999999998,-0.8660254037844388,-0.7818314824680299,0.6234898018587334
CAT,GRAY/BLUE/SILVER,FEMALE,NORMAL,STRAY,1,6,61.0,1,-0.4999999999999998,-0.8660254037844388,-0.7818314824680299,0.6234898018587334
DOG,BROWN/TAN,SPAYED,NORMAL,STRAY,1,11,273.0,1,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
DOG,LIGHT/WARM,NEUTERED,NORMAL,STRAY,1,15,733.0,1,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146
DOG,BLACK,SPAYED,NORMAL,STRAY,1,16,243.0,0,-0.8660254037844384,-0.5000000000000004,0.0,1.0
DOG,WHITE/PINK,NEUTERED,NORMAL,STRAY,1,12,731.0,0,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191
DOG,LIGHT/WARM,SPAYED,NORMAL,STRAY,1,6,2192.0,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419
DOG,WHITE/PINK,NEUTERED,NORMAL,STRAY,1,13,1096.0,1,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146
CAT,GRAY/BLUE/SILVER,NEUTERED,NORMAL,STRAY,1,13,728.0,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
DOG,BROWN/TAN,NEUTERED,NORMAL,OWNER SURRENDER,1,20,519.0,1,-0.4999999999999998,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146
CAT,LIGHT/WARM,NEUTERED,NORMAL,OWNER SURRENDER,1,141,3287.0,0,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336
CAT,MULTI-COLORED,SPAYED,NORMAL,OWNER SURRENDER,1,96,2556.0,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
CAT,GRAY/BLUE/SILVER,NEUTERED,NORMAL,OWNER SURRENDER,1,79,4017.0,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
CAT,POINT,SPAYED,NORMAL,OWNER SURRENDER,1,18,2556.0,1,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
CAT,GRAY/BLUE/SILVER,NEUTERED,NORMAL,OWNER SURRENDER,1,99,4017.0,1,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
CAT,WHITE/PINK,SPAYED,NORMAL,STRAY,1,9,124.0,0,-0.8660254037844384,-0.5000000000000004,0.0,1.0
CAT,TABBY,NEUTERED,NORMAL,STRAY,1,9,124.0,0,-0.8660254037844384,-0.5000000000000004,0.0,1.0
CAT,TABBY,SPAYED,NORMAL,STRAY,1,210,730.0,1,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146
DOG,BROWN/TAN,NEUTERED,NORMAL,OWNER SURRENDER,1,14,2762.0,1,-0.4999999999999998,-0.8660254037844388,-0.7818314824680299,0.6234898018587334
CAT,TABBY,SPAYED,FERAL/FRACTIOUS,STRAY,1,98,45.0,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434
DOG,WHITE/PINK,NEUTERED,NORMAL,RETURN,1,105,469.0,1,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
DOG,MULTI-COLORED,SPAYED,ILL/INJURED MILD,STRAY,1,6,92.0,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191
DOG,MULTI-COLORED,NEUTERED,OTHER,STRAY,1,38,274.0,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336
CAT,GRAY/BLUE/SILVER,FEMALE,NORMAL,STRAY,1,9,46.0,0,0.8660254037844387,-0.49999999999999983,0.43388373911755823,-0.900968867902419
CAT,TABBY,SPAYED,NORMAL,STRAY,1,9,46.0,0,0.8660254037844387,-0.49999999999999983,0.43388373911755823,-0.900968867902419
